"tipo_id","tipo_label","n","titolo","data_pubblicazione","download_titolo","download_url"
"OC","ordinanze commissariali","154","Modifica agli allegati A e B dell’Ordinanza n. 129 del 22 dicembre 2022, recante “Approvazione del Programma straordinario di Rigenerazione Urbana connessa al sisma e del Nuovo Piano di ricostruzione di altre opere pubbliche per le Regioni Abruzzo, Lazio e Umbria, nonché dell’elenco degli interventi per il recupero del tessuto socio-economico delle aree colpite dal sisma finanziati con i fondi della Camera dei deputati per la Regione Abruzzo”.","14/11/2023","Ordinanza n. 154 del 14 novembre 2023 registrata in data 04 dicembre 2023 al numero 3127","https://sisma2016.gov.it/wp-content/uploads/2023/11/Ordinanza-n.-154-del-14-novembre-2023-Mod.-129_signed.pdf"
"OC","ordinanze commissariali","155","Correzioni e integrazioni alla Ordinanza n. 130 del 15 dicembre 2022, intitolata Testo Unico della ricostruzione privata, all’Ordinanza n. 9 del 14 dicembre 2016 e all’Ordinanza n. 51 del 28 marzo 2018","29/11/2023","Ordinanza n. 155 del 14 novembre 2023 registrata in data 29 novembre 2023 al numero 3076","https://sisma2016.gov.it/wp-content/uploads/2023/11/Ordinanza-n.-155-del-14-novembre-2023-Mod.-TURP_signed.pdf"
"OC","ordinanze commissariali","156","Modifica agli allegati A, B e C dell’Ordinanza n. 137 del 29 marzo 2023, recante “Approvazione del Programma straordinario di Rigenerazione Urbana connessa al sisma e del Nuovo Piano di ricostruzione di altre opere pubbliche per la Regione Marche nonché dell’elenco degli interventi per il recupero del tessuto socio-economico delle aree colpite dal sisma finanziati con i fondi della Camera dei deputati per la Regione Marche e norme di coordinamento con le ordinanze n. 109 del 2020 e 129 del 2022” e successive modificazioni.","14/11/2023","Ordinanza n. 156 del 14 novembre 2023 registrata in data 04 dicembre 2023 al numero 3126","https://sisma2016.gov.it/wp-content/uploads/2023/11/Ordinanza-n.-156-del-14-novembre-2023-Mod.-137_signed.pdf"
"OC","ordinanze commissariali","157","""Correzioni e integrazioni alla Ordinanza n. 130 del 15 dicembre 2022, intitolata Testo Unico della ricostruzione privata, all’Ordinanza n. 9 del 14 dicembre 2016, all’Ordinanza n. 51 del 28 marzo 2018, all’Ordinanza n. 131 del 30 dicembre 2022""","15/12/2023","Ordinanza n. 157 del 28 novembre 2023 registrata in data 14 dicembre 2023 al numero 3283","https://sisma2016.gov.it/wp-content/uploads/2023/12/Ordinanza-n.-157-del-28-novembre-2023-Mod.-TURP_signed.pdf"
"OC","ordinanze commissariali","158","Modifica all’ Allegato C dell’Ordinanza n. 129 del 22 dicembre 2022, recante “Approvazione del Programma straordinario di Rigenerazione Urbana connessa al sisma e del Nuovo Piano di ricostruzione di altre opere pubbliche per le Regioni Abruzzo, Lazio e Umbria, nonché dell’elenco degli interventi per il recupero del tessuto socio-economico delle aree colpite dal sisma finanziati con i fondi della Camera dei deputati per la Regione Abruzzo”.","20/12/2023","Ordinanza n. 158 del 30 novembre 2023 registrata in data 20 dicembre 2023 al numero 3339","https://sisma2016.gov.it/wp-content/uploads/2023/12/Ordinanza-n.-158-del-30-novembre-2023-Cittadella-della-carità_signed.pdf"
"OC","ordinanze commissariali","159","“Organizzazione della Struttura centrale del Commissario straordinario del Governo per la riparazione, la ricostruzione, l’assistenza alla popolazione e la ripresa economica nei territori delle Regioni di Abruzzo, Lazio, Marche e Umbria interessati dagli eventi sismici verificatisi a far data dal 24 agosto 2016”","07/12/2023","Ordinanza n. 159 del 06 dicembre 2023 registrata in data 27 dicembre 2023 al numero 3367","https://sisma2016.gov.it/wp-content/uploads/2023/12/Ordinanza-n.-159-del-6-dicembre-2023-Organizzazione_signed.pdf"
"OC","ordinanze commissariali","160","Proroghe di termini e modifiche alle Ordinanze n. 126 del 28 aprile 2022, n. 131 del 30 dicembre 2022 e n. 137 del 29 marzo 2023","13/12/2023","Ordinanza n. 160 del 13 dicembre 2023 registrata in data 02 gennaio al numero 19","https://sisma2016.gov.it/wp-content/uploads/2023/12/Ordinanza-n.-160-del-13-dicembre-2023_signed.pdf"
"OC","ordinanze commissariali","161","Disposizioni di modifica e integrazione dell’ordinanza n.117 del 29 luglio 2021 recante “Disposizioni di modifica e integrazione delle ordinanze vigenti”","20/12/2023","Ordinanza n. 161 del 18 dicembre 2023 registrata in data 02 gennaio 2024 al numero 18","https://sisma2016.gov.it/wp-content/uploads/2023/12/Ordinanza-n.-161-del-18.12.2023-Mod.-ord.-117_signed-1.pdf"
"OC","ordinanze commissariali","162","Proroga del regime transitorio del sistema di qualificazione delle stazioni appaltanti di cui all’Ordinanza n. 145 del 28 giugno 2023","20/12/2023","Ordinanza n. 162 del 20 dicembre 2023 registrata in data 25 gennaio 2024 al numero 240","https://sisma2016.gov.it/wp-content/uploads/2023/12/Ordinanza-n.-162-del-20.12.2023-Proroga-reg.-trans.-qualif_signed.pdf"
"OC","ordinanze commissariali","163","Modifica agli allegati A e B dell’Ordinanza n. 137 del 29 marzo 2023, recante “Approvazione del Programma straordinario di Rigenerazione Urbana connessa al sisma e del Nuovo Piano di ricostruzione di altre opere pubbliche per la Regione Marche nonché dell’elenco degli interventi per il recupero del tessuto socio-economico delle aree colpite dal sisma finanziati con i fondi della Camera dei deputati per la Regione Marche e norme di coordinamento con le ordinanze n. 109 del 2020 e 129 del 2022” e successive modificazioni.","20/12/2023","Ordinanza n. 163 del 20 dicembre 2023 registrata in data 29 gennaio 2024 al numero 262","https://sisma2016.gov.it/wp-content/uploads/2023/12/Ordinanza-n.-163-del-20.12.2023-Mod.-137_signed.pdf"
"OC","ordinanze commissariali","164","“Modifiche ed integrazioni all'ordinanza n. 130 del 15 dicembre 2022 e ss.mm. e ii., intitolata Testo Unico della ricostruzione privata”","29/01/2024","Ordinanza n. 164 del 20 dicembre 2023 registrata in data 29 gennaio 2024 al numero 261","https://sisma2016.gov.it/wp-content/uploads/2024/01/Ordinanza-n.-164-del-20.12.2023-Mod.-TU_signed.pdf"
"OC","ordinanze commissariali","165","Programmazione dei termini di presentazione delle domande per tipologie di interventi","21/12/2023","Ordinanza n. 165 del 21 dicembre 2023 dichiarata immediatamente efficace","https://sisma2016.gov.it/wp-content/uploads/2023/12/Ordinanza-n.-165-del-21.12.2023-Termini_signed.pdf"
"OC","ordinanze commissariali","166","“Correzioni e integrazioni alla Ordinanza n. 130 del 15 dicembre 2022, intitolata Testo Unico della ricostruzione privata e all’Ordinanza n. 131 del 30 dicembre 2022”","26/01/2024","Ordinanza n. 166 del 28 dicembre 2023 registrata in data 25 gennaio 2024 al numero 237","https://sisma2016.gov.it/wp-content/uploads/2024/01/Ordinanza-n.-166-del-28-dicembre-2023-mod.-TURP_signed.pdf"
"OC","ordinanze commissariali","167","Approvazione degli schemi di convenzione con l’Agenzia nazionale per l’attrazione degli investimenti e lo sviluppo d’impresa S.p.A. - INVITALIA e con Fintecna S.p.A. per l’individuazione del personale da adibire alle attività di supporto tecnico-ingegneristico e di tipo amministrativo – contabile finalizzate a fronteggiare le esigenze delle popolazioni colpite dagli eventi sismici del 24 agosto 2016 nei territori delle Regioni Abruzzo, Lazio, Marche ed Umbria. Anno 2024.","09/02/2024","Ordinanza n. 167 del 08 febbraio 2024 registrata in data 23 febbraio 2024 al numero 508","https://sisma2016.gov.it/wp-content/uploads/2024/02/Ordinanza-n.-167-8.02.2024-Convenzioni-Invitalia-Fintecna-2024_signed.pdf"
"OC","ordinanze commissariali","168","Convenzione per le attività di implementazione evolutiva e manutenzione correttiva della piattaforma informatica del Commissario straordinario del Governo per la riparazione, la ricostruzione, l’assistenza alla popolazione e la ripresa economica dei territori delle regioni Abruzzo, Lazio, Marche e Umbria interessati dagli eventi sismici verificatisi a far data dal 24 agosto 2016.","09/02/2024","Ordinanza n. 168 del 09 febbraio 2024 dichiarata immediatamente efficace","https://sisma2016.gov.it/wp-content/uploads/2024/02/Ordinanza-n.-168-del-9.02.2024-GeDiSi_signed.pdf"
"OC","ordinanze commissariali","169","Programmazione dei termini di presentazione delle domande per tipologie di interventi. Abrogazione Ordinanza n. 165 del 21 dicembre 2023","09/02/2024","Ordinanza n. 169 del 09 febbraio 2024 dichiarata immediatamente efficace","https://sisma2016.gov.it/wp-content/uploads/2024/02/Ordinanza-n.-169-del-9.02.2024-Progr.-termini_signed.pdf"
"OC","ordinanze commissariali","170","Modifica degli Allegati A e B dell’Ordinanza n. 137 del 29 marzo 2023, recante “Approvazione del Programma straordinario di Rigenerazione Urbana connessa al sisma e del Nuovo Piano di ricostruzione di altre opere pubbliche per la Regione Marche nonché dell’elenco degli interventi per il recupero del tessuto socio-economico delle aree colpite dal sisma finanziati con i fondi della Camera dei deputati per la Regione Marche e norme di coordinamento con le ordinanze n. 109 del 2020 e 129 del 2022”, e degli Allegati A e B dell’Ordinanza n. 129 del 13 dicembre 2022, recante “Approvazione del Programma straordinario di Rigenerazione Urbana connessa al sisma e del Nuovo Piano di ricostruzione di altre opere pubbliche per le Regioni Abruzzo, Lazio e Umbria nonché dell’elenco degli interventi per il recupero del tessuto socio-economico delle aree colpite dal sisma finanziati con i fondi della Camera dei deputati per la Regione Abruzzo”. Modifiche e integrazioni all’Ordinanza n. 21 del 28 aprile 2017.","21/02/2024","Ordinanza n. 170 del 21 febbraio 2024 registrata in data 20 marzo 2024 al numero 781","https://sisma2016.gov.it/wp-content/uploads/2024/02/Ordinanza-n.-170-del-21.02.2024-Mod.-Ord.-nn.-137-129-21_signed.pdf"
"OC","ordinanze commissariali","171","Modifica dell’Allegato 1 dell’Ordinanza n. 109 del 23 dicembre 2020","29/03/2024","Ordinanza n. 171 del 29 marzo 2024 registrata in data 19 aprile 2024 al numero 1112","https://sisma2016.gov.it/wp-content/uploads/2024/03/Ordinanza-n.-171-del-29.03.2024-Mod.-109_signed.pdf"
"OC","ordinanze commissariali","172","Continuità delle attività pubbliche, culturali e sociali in edifici pubblici. Integrazione dell’art. 13 dell’ordinanza n. 95 del 20 marzo 2022 come modificato dall’art. 12 dell’ordinanza n. 109 del 23 dicembre 2020","29/03/2024","Ordinanza n. 172 del 29 marzo 2024 registrata in data 23 aprile 2024 al numero 1200","https://sisma2016.gov.it/wp-content/uploads/2024/03/Ordinanza-n.-172-del-29.03.2024-Integr.-95_signed.pdf"
"OC","ordinanze commissariali","173","Modifiche agli articoli 1, 3 e 4, nonché agli Allegati A e B dell’Ordinanza n. 137 del 29 marzo 2023, recante “Approvazione del Programma straordinario di Rigenerazione Urbana connessa al sisma e del Nuovo Piano di ricostruzione di altre opere pubbliche per la Regione Marche nonché dell’elenco degli interventi per il recupero del tessuto socio-economico delle aree colpite dal sisma finanziati con i fondi della Camera dei deputati per la Regione Marche e norme di coordinamento con le ordinanze n. 109 del 2020 e 129 del 2022”, e degli Allegati A e B dell’Ordinanza n. 129 del 13 dicembre 2022, recante “Approvazione del Programma straordinario di Rigenerazione Urbana connessa al sisma e del Nuovo Piano di ricostruzione di altre opere pubbliche per le Regioni Abruzzo, Lazio e Umbria nonché dell’elenco degli interventi per il recupero del tessuto socioeconomico delle aree colpite dal sisma finanziati con i fondi della Camera dei deputati per la Regione Abruzzo”.","29/03/2024","Ordinanza n. 173 del 29 marzo 2024 registrata in data 02 maggio 2024 al numero 1291","https://sisma2016.gov.it/wp-content/uploads/2024/03/Ordinanza-n.-173-del-29.03.2024-Mod-137-129_signed.pdf"
"OC","ordinanze commissariali","174","“Nuove disposizioni in materia di termini di esecuzione lavori, proroghe, sospensioni e SAL nell’ambito della ricostruzione privata. Modifiche ed integrazioni al Testo Unico della Ricostruzione Privata di cui all'ordinanza n. 130 del 15 dicembre 2022 e ss.mm.ii.”","30/04/2024","Ordinanza n. 174 del 09 aprile 2024 registrata in data 29 aprile 2024 al numero 1212","https://sisma2016.gov.it/wp-content/uploads/2024/04/Ordinanza-n.-174-del-9.04.2024-Mod.-termini-TURP_signed.pdf"
"OC","ordinanze commissariali","175","Modifiche degli allegati A e B dell’Ordinanza n. 129 del 13 dicembre 2022 e degli allegati A e B dell’Ordinanza n. 137 del 29 marzo 2023.","18/04/2024","Ordinanza n. 175 del 18 aprile 2024 registrata in data 08 maggio 2024 al numero 1385","https://sisma2016.gov.it/wp-content/uploads/2024/04/Ordinanza-n.-175-del-18.04.2024-mod-129-e-137_signed.pdf"
"OC","ordinanze commissariali","176","Approvazione degli interventi attuativi del Programma di sviluppo per la promozione del turismo lento di cui all’Ordinanza n. 128 del 13 ottobre 2022 e relative modalità attuative","18/04/2024","Ordinanza n. 176 del 18 aprile 2024 registrata in data 08 maggio 2024 al numero 1384","https://sisma2016.gov.it/wp-content/uploads/2024/04/Ordinanza-n.-176-del-18.04.2024-Cammini_signed.pdf"
"OC","ordinanze commissariali","177","“Incremento prezzi intervento Ex-Distretto Militare di Ascoli Piceno. Modifiche all’Allegato n. 1 dell’Ordinanza n. 109 del 23 dicembre 2020”.","18/04/2024","Ordinanza n. 177 del 18 aprile 2024 registrata in data 09 maggio 2024 al numero 1394","https://sisma2016.gov.it/wp-content/uploads/2024/04/Ordinanza-n.-177-del-18.04.2024-Distretto-militare-AP_signed.pdf"
"OC","ordinanze commissariali","178","“Disciplina delle modalità e dei criteri di ripartizione delle risorse finanziarie destinate agli incentivi tecnici di cui all’art. 45 del decreto legislativo 31 marzo 2023, n. 36, e costituzione di un fondo a cui destinare esclusivamente le risorse di cui all’art. 45, comma 5, del d.lgs. n. 36 del 2023”.","18/04/2024","Ordinanza n. 178 del 18 aprile 2024 registrata in data 08 maggio 2024 al numero 1382","https://sisma2016.gov.it/wp-content/uploads/2024/04/Ordinanza-n.-178-del-18.04.2024-Incentivi-funz.-tecn_signed.pdf"
"OC","ordinanze commissariali","179","“Riallocazione fondi non utilizzati di cui all’art. 24 decreto-legge n. 189 del 17 ottobre 2016”","18/04/2024","Ordinanza n. 179 del 18 aprile 2024 registrata in data 27 maggio 2024 al numero 1532","https://sisma2016.gov.it/wp-content/uploads/2024/04/Ordinanza-n.-179-del-18.04.2024-Riall.-Fondi_signed.pdf"
"OC","ordinanze commissariali","180","“Modifiche e integrazioni al Testo Unico della Ricostruzione Privata di cui all’Ordinanza n. 130 del 15 dicembre 2022; nonché all’Ordinanza n. 174 del 9 aprile 2024 e all’Ordinanza n. 157 del 28 novembre 2023”","14/05/2024","Ordinanza n. 180 del 19 aprile 2024 registrata in data 09 maggio 2024 al numero 1395","https://sisma2016.gov.it/wp-content/uploads/2024/05/Ordinanza-n.-180-del-19.04.2024-modifica-TURP_signed.pdf"
"OC","ordinanze commissariali","181","“Indicazioni per la sottoscrizione di apposita convenzione con la società SOGESID S.p.A. ai sensi dell’articolo 12-ter del decreto-legge 9 dicembre 2023, n. 181” Il","13/06/2024","Ordinanza n. 181 del 19 aprile 2024 dichiarata immediatmente efficace","https://sisma2016.gov.it/wp-content/uploads/2024/06/Ordinanza-n.-181-del-19.04.2024-Convenzione-SOGESID_signed.pdf"
"OC","ordinanze commissariali","182","Nuova disciplina delle spese per le attività professionali degli amministratori di condominio o dei consorzi. (Modifiche e integrazioni agli articoli 124 e 125 del Testo Unico della Ricostruzione Privata di cui all’Ordinanza n. 130 del 15 dicembre 2022)","27/05/2024","Ordinanza n. 182 del 13 maggio 2024 registrata in data 27 maggio 2024 al numero 1522","https://sisma2016.gov.it/wp-content/uploads/2024/05/Ordinanza-n.-182-del-13.05.2024-modifica-TURP_signed.pdf"
